id,left_image_path,right_image_path,left_higher_organization,pair_weight
62e92c4bf804,train/fd6c2726d04a.png,train/390c59d427c4.png,1,1.904319
62f1bf7f058d,train/944975b2ecbf.png,train/2d558337c344.png,0,1.501988
6350959c0fce,train/1ebdde73f527.png,train/aeb4937a61f8.png,0,1.373271
6391dc1531c0,train/06d1c828d2ff.png,train/adfe507a03a2.png,1,1.509646
63d2a5310d6e,train/53609a3931b6.png,train/885d9dc4497b.png,0,1.289386
647a79f08c41,train/3554103d5a0d.png,train/cc7156f4b2ec.png,0,1.344012
64b3b568f1f8,train/5ea817704ef9.png,train/f365db7a482c.png,0,1.40781
65e3d732bcab,train/e0ce33e4012d.png,train/c86dc5b57001.png,1,1.86874
65efd3ed1a59,train/c66616a2e95a.png,train/2543c2d459ea.png,0,1.34204
66f5cfb1147c,train/c9bf15592764.png,train/544b4a59c1b6.png,1,1.902894
6808942b437d,train/e0212e67f4a4.png,train/cfcd2a4c9a4c.png,0,1.523149
6856bd16ce00,train/65aadc352e1f.png,train/70d9ab68008c.png,0,1.629651
6863b15999c9,train/71e58187cfd6.png,train/f8c1177f4eb7.png,0,1.281815
686f921339e8,train/fee6b7f1371c.png,train/6aba41b17339.png,1,1.442785
68c39e5c47fb,train/ece7956c65f6.png,train/c6c82ca16fd4.png,0,1.490856
68e0fe8fd24d,train/c212c39a67df.png,train/a9b92855f3dd.png,0,1.455617
69aeb745cb8f,train/122db3090a49.png,train/1c22a5e817c6.png,1,1.792217
69d6aa800a24,train/af6d11aed1d7.png,train/3bc77f0484e8.png,1,1.30908
6a4a156c163c,train/a5e213d09d02.png,train/122db3090a49.png,0,1.682098
6a6a3e9af08a,train/edbcff77a0f9.png,train/da850278418b.png,0,1.577909
6a78e8df2e77,train/fe2fdaa42ff6.png,train/87148b6084ab.png,0,2.24227
6a881d9b0040,train/5911fa97295c.png,train/5a97fabfe0f7.png,0,1.370075
6ac970682165,train/465dd4377a70.png,train/acb7075bc07a.png,0,1.526925
6b2ca19f57d1,train/d133861d057b.png,train/4b89bd1f32a9.png,1,1.301908
6b4c272bd5dc,train/888ef2ac41df.png,train/d819ccfacd4b.png,0,1.291342
6bb07b241ce2,train/c6bafa22bd32.png,train/70d9ab68008c.png,1,1.32035
6bcd49f760e0,train/855dec62d54f.png,train/3bfc8b160f59.png,1,1.57165
6c93a3ebf4a7,train/5dbbc033132f.png,train/aaa1114e22eb.png,0,1.327518
6ca9dc0fc354,train/dc28b65a154d.png,train/26b4659b22ac.png,1,1.374863
6cc02bc7c968,train/87148b6084ab.png,train/dc83159f3fd6.png,1,2.248274
6cdb09735621,train/a5e213d09d02.png,train/e7ba6d790503.png,0,1.714432
6ce29680cd70,train/b4296483a9bf.png,train/cfcd2a4c9a4c.png,0,1.465389
6cfbcf2feea3,train/eb53fc913764.png,train/dc28b65a154d.png,1,1.540832
6d25795b7910,train/4e6af9fc139d.png,train/a7f50e90c37e.png,1,1.872438
6d2d748bb107,train/22550f68809e.png,train/5dbbc033132f.png,1,1.306143
6d74ffad08d0,train/b1827901d52f.png,train/90430fc36a56.png,1,1.365899
6dcfd25fcd43,train/bddcc1033442.png,train/feb7a02af5df.png,0,2.017744
6e30bf8aedd0,train/e8b89f2d0d38.png,train/d01b3e9b5fb3.png,1,1.340248
6e4528626924,train/2543c2d459ea.png,train/60583b0f668b.png,1,1.32063
6ea80b9af3c7,train/f8c2c4ded4d4.png,train/84181be50b2d.png,1,1.810751
6eaaae094789,train/7943073c25ca.png,train/c212c39a67df.png,1,1.86015
6ed5f12af3f4,train/07cbd1f366a8.png,train/2c48228bfd4b.png,1,1.565137
6ef24e98166f,train/04c574c889cf.png,train/e312ab87f905.png,1,2.261116
6fb29b808133,train/e66d82298637.png,train/65aadc352e1f.png,1,2.505551
700399015309,train/0bb8db5f746f.png,train/a89bd9162f56.png,0,1.778481
701e1c5a3f96,train/e0ce33e4012d.png,train/fe2fdaa42ff6.png,1,1.870749
7029fe8299b2,train/19e138f11434.png,train/2d558337c344.png,0,1.501988
704bfb7b81a2,train/11027b3aa84c.png,train/f19eec1ae3a8.png,0,1.379894
7059c43f3b8a,train/9e2f226c14ea.png,train/f21c2b5f899b.png,0,1.32721
7097bb22e554,train/feb7a02af5df.png,train/df34f7f109b9.png,1,1.724548
710c353fe942,train/c9bf15592764.png,train/d682d3f483ae.png,1,1.617227
71548319e1d0,train/798c93eabd05.png,train/83f9c1caba30.png,0,1.297532
71627835acdc,train/d99008ae2e6a.png,train/df86412d40e6.png,0,1.575127
718e8680f9cb,train/e7ba6d790503.png,train/d682d3f483ae.png,1,1.719126
71925d7f3cf2,train/5dd6bc3423b9.png,train/a87603b1df61.png,0,1.833181
71a36da43f4a,train/cfcd2a4c9a4c.png,train/70b2b70135c1.png,1,1.665046
71e49ef3d54e,train/5cd7a754594c.png,train/e026b527181b.png,0,1.53902
720110fdc986,train/e0ce33e4012d.png,train/4096f700ad88.png,1,1.385298
73faa4b9101d,train/7e41acb03a9e.png,train/7b4de5947058.png,1,1.301261
741939a98cec,train/70b2b70135c1.png,train/e66d82298637.png,0,2.188938
743b547d580f,train/885d9dc4497b.png,train/4032331e1272.png,1,1.467775
744a56fb0929,train/ef6785275098.png,train/d4f728ebadce.png,1,1.647567
752602bce899,train/f8d4c5da0a5b.png,train/f365db7a482c.png,0,1.390847
75378be620ce,train/88652156e19f.png,train/586b96b84434.png,1,1.935371
7550d545283d,train/f5e1c899b72b.png,train/d4f728ebadce.png,1,1.506779
75522c53f5a4,train/8d6f7167ba0c.png,train/f21c2b5f899b.png,0,1.577526
7553c5014081,train/63cddea0a8cf.png,train/473b5cbfdf65.png,0,2.113915
755c75715f90,train/e0ce33e4012d.png,train/90c871052a80.png,1,1.352552
75947bcbb5cc,train/d4f728ebadce.png,train/f372e2e94453.png,0,1.707956
75a4a3d9fd9d,train/d01b3e9b5fb3.png,train/f8c2c4ded4d4.png,0,2.127735
76cc372fdd51,train/f365db7a482c.png,train/bfab538c5247.png,1,1.489595
77596dbb4037,train/b5d19490f69c.png,train/f365db7a482c.png,0,1.452301
77d588830adc,train/03bd450fe1df.png,train/22ddaa54c6c7.png,0,1.384514
77f70813fece,train/c738c56e6247.png,train/37b89cb2713e.png,0,1.409631
7842ebab5005,train/3ad7d0f667d5.png,train/b99d0c2dae11.png,1,1.503083
78510df8686a,train/11027b3aa84c.png,train/84181be50b2d.png,1,1.274629
7879dec8aa0b,train/79ff9d9a9dfe.png,train/87148b6084ab.png,0,1.555247
78ba95bd16b1,train/37b89cb2713e.png,train/4b89bd1f32a9.png,1,1.409631
78e8d374f5ca,train/ffafd0305bbd.png,train/a0713920bdbb.png,1,1.321599
78f7d84a4435,train/13252c7ea979.png,train/bdae629d0090.png,0,1.30446
7914f9a7056f,train/5dd6bc3423b9.png,train/55567c671198.png,0,1.480894
792657c319bf,train/44962c815c5f.png,train/f85ce1781275.png,1,1.533588
79d707ec194a,train/073a5ca4dcfa.png,train/b43d5d9c90f8.png,1,1.400174
7a8613e67585,train/43f964627275.png,train/586b96b84434.png,1,1.269783
7aa4d9de5899,train/8dcff19fe567.png,train/a6998522327a.png,1,1.714245
7b2145be0004,train/dde45aea6dde.png,train/5dd6bc3423b9.png,1,1.362552
7b35f64a7a10,train/4b89bd1f32a9.png,train/c6c82ca16fd4.png,0,1.490856
7b5e2ddd97d4,train/2df5a04fcf88.png,train/a89bd9162f56.png,0,1.480201
7b663012d0b6,train/f4dc006e9f53.png,train/3e061b786246.png,1,1.372962
7bf39b98a86d,train/ffafd0305bbd.png,train/88652156e19f.png,0,1.569951
7bfed5b08754,train/2270493ed3ba.png,train/586b96b84434.png,1,1.568429
7c455bae6615,train/a87603b1df61.png,train/825cf2108bfc.png,1,1.833181
7c4d39583a3e,train/6dca3ca3cfae.png,train/e7ba6d790503.png,0,2.012409
7c89699316c3,train/6aba41b17339.png,train/73d1dd43ecb0.png,0,2.03104
7ca3fd0b1bbb,train/b1313f5185e6.png,train/c6c82ca16fd4.png,0,1.301515
7ca99965e16e,train/c212c39a67df.png,train/90c871052a80.png,0,1.463587
7cb5b1b5120c,train/efa5cb3d5d05.png,train/1e38c0c4f6c3.png,0,1.668603
7d1d49203b26,train/1dd12dcfa619.png,train/605ad3b023a1.png,0,2.536003
7d44f38612b2,train/59f114776385.png,train/feb7a02af5df.png,0,1.985003
7d45cf9293e7,train/7fff443e15f1.png,train/36499adf2292.png,0,1.46166
7d71834a2ad6,train/d133861d057b.png,train/0bb8db5f746f.png,1,1.301908
7d74ce4f76ad,train/7fff443e15f1.png,train/32f674602ff2.png,0,1.714281
7d86d6bfca53,train/3ad7d0f667d5.png,train/5dd6bc3423b9.png,1,1.766156
7de95aeec4ab,train/ee24ba9a6345.png,train/97450826a260.png,0,1.876419
7e356ba2e7f2,train/2774b050c30b.png,train/b99d0c2dae11.png,1,2.316078
7f28826e2fa2,train/6d20131e9a44.png,train/3da3d1dafa5f.png,0,1.438238
7f2a83ffd8cc,train/bfab538c5247.png,train/2543c2d459ea.png,0,1.359078
7fdc12b2312c,train/b1827901d52f.png,train/7e41acb03a9e.png,0,1.548681
7fea203bfabd,train/a9b92855f3dd.png,train/586b96b84434.png,1,1.38
80f65fe49368,train/983c5feb1330.png,train/73d1dd43ecb0.png,0,1.702269
81505385bd65,train/b3f1246fc6b8.png,train/03e34f920143.png,1,2.011871
81a8aaa7e550,train/acb7075bc07a.png,train/85bbc1701ac3.png,1,1.446767
81e64f89df2a,train/06d1c828d2ff.png,train/c212c39a67df.png,1,1.380464
828d012d9794,train/202f1b2cac21.png,train/be90fc9daa62.png,1,1.444012
82d1779aac1f,train/e8b89f2d0d38.png,train/f8c2c4ded4d4.png,0,1.616165
833a1908f8e0,train/8d893a7702df.png,train/855dec62d54f.png,0,1.33868
8359a66b1ce3,train/b40a642d7c00.png,train/43f964627275.png,0,1.33645
837d9a385443,train/a89bd9162f56.png,train/5dbbc033132f.png,1,1.565328
83f06a9f5202,train/d819ccfacd4b.png,train/db17121b3bde.png,1,1.271791
83ff2fe224cb,train/073a5ca4dcfa.png,train/9c860aa3f276.png,1,1.763547
8407b236a121,train/eb53fc913764.png,train/b99d0c2dae11.png,1,1.800365
846a3d66875f,train/4096f700ad88.png,train/b40a642d7c00.png,1,1.425023
848ec6a0eca2,train/8d893a7702df.png,train/2d563ddca2d4.png,0,1.362613
848eec3e6661,train/9b96c8666a9d.png,train/b3f1246fc6b8.png,0,2.311137
84dca85254a1,train/df34f7f109b9.png,train/65aadc352e1f.png,1,1.332232
85487b44805a,train/f365db7a482c.png,train/47b2f1635707.png,1,1.370812
85b334aaac4c,train/973ebb513beb.png,train/38af92a40aa6.png,0,1.83375
85f2e29754da,train/a87603b1df61.png,train/dde45aea6dde.png,1,1.338152
867fa8b6dc0a,train/1e38c0c4f6c3.png,train/a5e213d09d02.png,1,1.422968
87a0a590887e,train/530d8f9adfa3.png,train/e312ab87f905.png,1,1.274114
87fec8ea0155,train/85bbc1701ac3.png,train/f8c2c4ded4d4.png,0,2.194316
881af673ac0a,train/fe2fdaa42ff6.png,train/f8c2c4ded4d4.png,0,2.191824
888be4063bf6,train/586b96b84434.png,train/feb7a02af5df.png,0,1.991577
88d4e24a26c7,train/b40a642d7c00.png,train/b43d5d9c90f8.png,0,1.318372
89e5cef64f09,train/a6998522327a.png,train/f365db7a482c.png,0,1.383426
8a25a581b31a,train/fb545b27303e.png,train/e0ce33e4012d.png,0,1.865804
8a83820c892a,train/f21c2b5f899b.png,train/3a18d3db3872.png,1,1.577526
8b10d3589e85,train/70d9ab68008c.png,train/c86dc5b57001.png,1,1.407542
8b3ecf8e8b3f,train/c6c82ca16fd4.png,train/b5d19490f69c.png,1,1.29793
8bd79082014f,train/944975b2ecbf.png,train/83f9c1caba30.png,0,1.4589
8bf83f0f4ae5,train/13fdcf918ce7.png,train/3da3d1dafa5f.png,0,1.583364
8c4dd34fb540,train/49f4d5a32319.png,train/2774b050c30b.png,0,1.541069
8c94e4328903,train/2774b050c30b.png,train/aeb4937a61f8.png,1,1.808782
8da0942e1cf9,train/a89bd9162f56.png,train/bf760f2acd7e.png,1,1.590432
8ddd4b560e54,train/aeb4937a61f8.png,train/3e1e55d4cc27.png,0,1.602481
8dfae9c6ad12,train/aaa1114e22eb.png,train/701b9e8800ec.png,1,1.38723
8e04e09bcfa6,train/1ebdde73f527.png,train/49f4d5a32319.png,0,1.625056
8e6397ae99ae,train/2d558337c344.png,train/85131de53f89.png,1,1.501988
8f8be62a5f6c,train/3e061b786246.png,train/79ff9d9a9dfe.png,0,1.716955
8f9a928cc1a8,train/465dd4377a70.png,train/f19eec1ae3a8.png,0,2.253199
8fb635359193,train/311d7cb27fdf.png,train/0f989256b946.png,1,1.55107
90641c9077a5,train/473b5cbfdf65.png,train/c52b184b22e1.png,1,1.460203
90d2bdc844b0,train/f365db7a482c.png,train/3fd2ff3eaba6.png,0,1.380794
911edeb725a9,train/48c498e7a788.png,train/2270493ed3ba.png,0,1.643859
91af3e2a4db1,train/3fd2ff3eaba6.png,train/2d5fffc9c0cf.png,1,2.056261
91d7f39314fb,train/cfcd2a4c9a4c.png,train/a0713920bdbb.png,1,1.828184
91da3e49bbf5,train/acb7075bc07a.png,train/bddcc1033442.png,1,1.475324
923d64628b3c,train/b4296483a9bf.png,train/fbffc1e53fb1.png,0,1.759195
92e848d6c853,train/3fd2ff3eaba6.png,train/f8d4c5da0a5b.png,1,1.917626
935be59a344a,train/5cd7a754594c.png,train/f5199cb3318a.png,0,1.879107
937c4ac9a96c,train/b1827901d52f.png,train/f372e2e94453.png,0,1.811463
939f63715cd2,train/85386e86d833.png,train/70990ddfd1bc.png,0,1.964454
93ac08830e97,train/f19eec1ae3a8.png,train/fe2fdaa42ff6.png,1,2.154613
93e1ad13c7a9,train/cbdd68e0a5f6.png,train/fa4b76dfe542.png,0,1.353691
943acf165a9a,train/5472340443df.png,train/605ad3b023a1.png,0,1.928401
94ad1906b3bd,train/55567c671198.png,train/1ebdde73f527.png,1,1.296911
94badb591ce7,train/cfcd2a4c9a4c.png,train/7fff443e15f1.png,1,1.410099
94d078f161d2,train/84181be50b2d.png,train/32f674602ff2.png,0,1.672038
94dd4ce060dc,train/798c93eabd05.png,train/2d558337c344.png,0,1.337188
94ff9a9e8442,train/eed84c3798a2.png,train/530d8f9adfa3.png,0,1.441391
9557a3b1c7cc,train/4e6af9fc139d.png,train/63cddea0a8cf.png,1,2.166026
958a08ef3713,train/c8ae44854cfb.png,train/2d563ddca2d4.png,0,1.598163
963c362b1ac8,train/11027b3aa84c.png,train/fe2fdaa42ff6.png,1,1.595846
965b7c4fb838,train/605d5afa9e05.png,train/b1827901d52f.png,1,1.337613
96b23c201755,train/fbffc1e53fb1.png,train/11027b3aa84c.png,1,1.276937
96ff8605c423,train/c6bafa22bd32.png,train/84181be50b2d.png,1,1.513106
979ac07781a3,train/795775759ecd.png,train/5a97fabfe0f7.png,0,1.370075
97ccb3b4e3fd,train/70b2b70135c1.png,train/feb7a02af5df.png,0,1.935622
981b2ce3952f,train/ffafd0305bbd.png,train/32f674602ff2.png,0,1.675197
98bcac2307a4,train/e8b89f2d0d38.png,train/dc83159f3fd6.png,1,1.395886
98e52fb3bfcf,train/2d558337c344.png,train/c2d3ae186fd1.png,1,1.501988
99980f86fdab,train/0f989256b946.png,train/d133861d057b.png,0,1.301908
99b4e3d9149f,train/9591617509e1.png,train/8dcff19fe567.png,0,1.654841
99e10f919a48,train/be90fc9daa62.png,train/3da3d1dafa5f.png,0,1.583364
99e243e06ea2,train/acb7075bc07a.png,train/fb545b27303e.png,1,1.440399
9a1c9f1ca9a9,train/3e061b786246.png,train/dc28b65a154d.png,0,1.374863
9a5438a4b40f,train/47b2f1635707.png,train/97450826a260.png,0,1.879318
9b45c7f46607,train/c66616a2e95a.png,train/70990ddfd1bc.png,0,1.760114
9b547da3aa8f,train/59f114776385.png,train/cfcd2a4c9a4c.png,0,1.711242
9bc7f6d662b4,train/5cd7a754594c.png,train/da850278418b.png,0,1.653829
9bf67b37905e,train/ff8922cfbe3e.png,train/22ddaa54c6c7.png,1,1.302709
9c7d5613e961,train/2d558337c344.png,train/1b0d2311688c.png,1,1.501988
9d16c34db415,train/5dd6bc3423b9.png,train/88069d9ddc98.png,0,1.644841
9d6db38b421f,train/3e061b786246.png,train/073a5ca4dcfa.png,0,2.008509
9d7e5c0fb019,train/e0212e67f4a4.png,train/1dd12dcfa619.png,1,1.283523
9dc717b15ea5,train/83f9c1caba30.png,train/4aaa1da665f9.png,1,1.4589
9e4cd63a98a4,train/90c871052a80.png,train/f19eec1ae3a8.png,0,1.595994
9e8aa7eb1b97,train/ede81478c5c3.png,train/83f9c1caba30.png,0,1.4589
9eb9f4d591bf,train/06d1c828d2ff.png,train/48c498e7a788.png,1,1.374966
9ece7084a18c,train/fee6b7f1371c.png,train/4b89bd1f32a9.png,1,1.442785
9edc9c2ddf80,train/04c574c889cf.png,train/fee6b7f1371c.png,1,2.013377
9ee45922847c,train/a9b92855f3dd.png,train/973ebb513beb.png,1,1.589028
9eedfd6cb9df,train/2d563ddca2d4.png,train/f60a83f3326b.png,1,1.357623
9f179f6897f7,train/44962c815c5f.png,train/3bc77f0484e8.png,1,1.364164
9f393bd05a2e,train/390c59d427c4.png,train/da850278418b.png,0,1.72067
9f6e8184b00c,train/586b96b84434.png,train/06d1c828d2ff.png,0,1.307735
9ff849cd79a8,train/9f3fc3aaaca3.png,train/be90fc9daa62.png,1,1.555512
a03d231763bb,train/da850278418b.png,train/e899214457ad.png,1,1.888665
a06957273cf2,train/47b2f1635707.png,train/3fd2ff3eaba6.png,0,1.893799
a0caae5e4f9c,train/c8ae44854cfb.png,train/202f1b2cac21.png,0,1.444012
a0e406c3a527,train/38af92a40aa6.png,train/2c48228bfd4b.png,1,1.83375
a11f89b9ce0a,train/3101da708127.png,train/63cddea0a8cf.png,1,1.481838
a17a771c2845,train/202f1b2cac21.png,train/8dcff19fe567.png,0,1.413798
a1f0d8d57dec,train/85bbc1701ac3.png,train/e66d82298637.png,0,2.240062
a2677b59e7a1,train/b40a642d7c00.png,train/e8b89f2d0d38.png,0,1.470768
a33e774f7bf9,train/b4296483a9bf.png,train/c6bafa22bd32.png,0,1.611733
a358dd37100c,train/2774b050c30b.png,train/3ad7d0f667d5.png,1,1.604532
a3737b0f3dbd,train/1e38c0c4f6c3.png,train/c08e3a6b1f0a.png,1,1.380875
a3d8c3c4681e,train/44962c815c5f.png,train/3439742d146f.png,1,1.291999
a3d9ce010066,train/4096f700ad88.png,train/f19eec1ae3a8.png,0,1.632255
a41f43721332,train/f8c2c4ded4d4.png,train/dc83159f3fd6.png,1,2.197779
a4621af945d1,train/43f964627275.png,train/32f674602ff2.png,0,1.628811
a4b4accfe6f9,train/cc7156f4b2ec.png,train/1246ca6d01df.png,1,1.632253
a4fb942963eb,train/bddcc1033442.png,train/a9b92855f3dd.png,0,1.401664
a5383e1a5da0,train/efa5cb3d5d05.png,train/bdb2c3f701ac.png,0,1.389841
a56ef65688aa,train/f8c2c4ded4d4.png,train/b40a642d7c00.png,1,2.290266
a5841f88e99e,train/c26da8b39b9f.png,train/97450826a260.png,0,2.212262
a5915846038c,train/795775759ecd.png,train/bdb2c3f701ac.png,0,1.414341
a5ade94478cd,train/13252c7ea979.png,train/d133861d057b.png,0,1.301908
a5ea03ffb65d,train/9f3fc3aaaca3.png,train/a6998522327a.png,1,1.291336
a617e818b461,train/2c48228bfd4b.png,train/06d1c828d2ff.png,0,1.509646
a764d5227173,train/a8a2b9916a65.png,train/2a38cfb3b567.png,1,1.383162
a76bbd2242fe,train/1c22a5e817c6.png,train/b3f1246fc6b8.png,0,2.113565
a7c3935448d4,train/df34f7f109b9.png,train/cfcd2a4c9a4c.png,0,1.469552
a7e6b9be46a2,train/e26b85765557.png,train/b3f1246fc6b8.png,0,2.311137
a84817d9b9eb,train/983c5feb1330.png,train/05fb90066af8.png,0,2.045383
a87b448b6bcc,train/f8c1177f4eb7.png,train/3b3f29e9214f.png,1,1.281815
a87ffcefc44f,train/855dec62d54f.png,train/a6998522327a.png,1,1.305547
a8f46255b98a,train/79cc1310d6e2.png,train/b40a642d7c00.png,1,2.347668
a92374600aa2,train/fb545b27303e.png,train/90c871052a80.png,0,1.375572
a98d57424c67,train/5dbbc033132f.png,train/d6950764c8e0.png,0,2.125708
a999bad93eb2,train/88652156e19f.png,train/a0713920bdbb.png,1,2.051872
aa447ad3fbb8,train/c8ae44854cfb.png,train/0670f91243ce.png,0,2.733549
aa6e9ae0ad71,train/0d125b0c63f5.png,train/122db3090a49.png,0,1.638905
ab8c73d2adb3,train/11027b3aa84c.png,train/fb545b27303e.png,1,1.591263
ab923b840572,train/3fd2ff3eaba6.png,train/5ea817704ef9.png,1,1.937704
abd40d6629e3,train/03e34f920143.png,train/122db3090a49.png,0,1.697506
ac5f74ee5ada,train/8373934849a4.png,train/22ddaa54c6c7.png,0,1.384514
ac8045a1eb2f,train/88652156e19f.png,train/f4dc006e9f53.png,1,1.625832
ac94f774988e,train/70b2b70135c1.png,train/07cbd1f366a8.png,0,1.312849
acbe5647efd9,train/6537b0b9b941.png,train/473b5cbfdf65.png,0,1.753818
acd35dd1b54f,train/dc83159f3fd6.png,train/70d9ab68008c.png,0,1.414081
ace03e51a908,train/aaa1114e22eb.png,train/bddcc1033442.png,1,1.339635
ad034b29ff2f,train/5cd7a754594c.png,train/ef6785275098.png,0,2.054269
ad13fbe79bfe,train/a87603b1df61.png,train/f4dc006e9f53.png,1,1.327947
ad4f4e6c4cce,train/22ddaa54c6c7.png,train/605ad3b023a1.png,0,1.930679
ad76034131be,train/888ef2ac41df.png,train/885d9dc4497b.png,0,1.267601
ae5cd61daeda,train/bdb2c3f701ac.png,train/71e58187cfd6.png,1,1.414341
ae6f42ffaeaa,train/dc83159f3fd6.png,train/79cc1310d6e2.png,0,2.254348
aed804227619,train/eb53fc913764.png,train/9c860aa3f276.png,1,1.836359
af2c04b71a6f,train/48c498e7a788.png,train/07cbd1f366a8.png,0,1.427301
af587e2c17c3,train/a9b92855f3dd.png,train/a0713920bdbb.png,1,1.478458
af61423b138b,train/af6d11aed1d7.png,train/516b1d4a6c10.png,1,1.473872
af6559133286,train/c66616a2e95a.png,train/e7ba6d790503.png,0,1.805885
b004a426a1f3,train/85bbc1701ac3.png,train/f19eec1ae3a8.png,0,2.157089
b039bfb20ebe,train/44962c815c5f.png,train/516b1d4a6c10.png,1,1.533588
b0402a58b2e5,train/6a3718bc1097.png,train/36499adf2292.png,0,1.830797
b04f57d2fa46,train/311d7cb27fdf.png,train/c66616a2e95a.png,1,1.370958
b073e01b40a4,train/1c22a5e817c6.png,train/70990ddfd1bc.png,0,1.779519
b08c5577eb0c,train/05fb90066af8.png,train/d682d3f483ae.png,1,2.082438
b09853699875,train/d99008ae2e6a.png,train/4096f700ad88.png,0,1.3355
b106f8020ba1,train/e141a15f3c76.png,train/a89bd9162f56.png,0,1.4948
b1373fe7b25d,train/9c860aa3f276.png,train/3e1e55d4cc27.png,0,2.124727
b13d3fbc36f5,train/b3f1246fc6b8.png,train/fa4b76dfe542.png,1,1.513086
b196ac3faf4e,train/3bfc8b160f59.png,train/f8c1177f4eb7.png,0,1.281815
b22cdf5ce6dd,train/4e6af9fc139d.png,train/605e62b3a04f.png,1,1.490986
b24d1082d570,train/aaa1114e22eb.png,train/adfe507a03a2.png,1,1.521763
b2e27adc05b5,train/97450826a260.png,train/e7248aeb87e2.png,1,1.841958
b3138e77bbc0,train/bfab538c5247.png,train/e7ba6d790503.png,0,1.82606
b324be18c61c,train/36499adf2292.png,train/dc28b65a154d.png,1,1.476778
b341e16ef321,train/2d563ddca2d4.png,train/3bc77f0484e8.png,1,1.424228
b39f8eca1240,train/53cb529e5c5a.png,train/ece7956c65f6.png,1,1.289933
b4148e972a86,train/49f4d5a32319.png,train/5dd6bc3423b9.png,1,1.83401
b4887f275e32,train/073a5ca4dcfa.png,train/dde45aea6dde.png,1,1.487341
b496514764e5,train/87148b6084ab.png,train/d99008ae2e6a.png,1,2.227254
b53ffb8394a8,train/36499adf2292.png,train/dc83159f3fd6.png,1,1.771158
b545636cc317,train/9c860aa3f276.png,train/df86412d40e6.png,0,1.588521
b547abc74e01,train/2543c2d459ea.png,train/5dbbc033132f.png,1,1.325639
b63373292057,train/b43d5d9c90f8.png,train/36499adf2292.png,0,1.402513
b6359f0ca76b,train/9b96c8666a9d.png,train/07cbd1f366a8.png,0,1.565137
b63ca088b7da,train/6aba41b17339.png,train/df34f7f109b9.png,0,1.332232
b6521290c85c,train/5286ac89dfc3.png,train/af6d11aed1d7.png,0,1.473872
b67368ff584b,train/4b89bd1f32a9.png,train/2543c2d459ea.png,0,1.5197
b6ac54f850b8,train/795775759ecd.png,train/202f1b2cac21.png,0,1.444012
b6d97b8599cd,train/2543c2d459ea.png,train/bf760f2acd7e.png,1,1.348174
b769ad5aa00d,train/791a64b1dca2.png,train/311d7cb27fdf.png,0,1.293136
b7a91f09ccbb,train/0bb8db5f746f.png,train/bdae629d0090.png,0,1.30446
b7effaa760c5,train/f8c1177f4eb7.png,train/795775759ecd.png,1,1.281815
b8044f8ff438,train/fd6c2726d04a.png,train/edbcff77a0f9.png,1,1.754372
b84b8ef51875,train/38af92a40aa6.png,train/48c498e7a788.png,1,1.68364
b85a5601d279,train/6aba41b17339.png,train/d133861d057b.png,0,1.301908
b8caa5847f4e,train/32f674602ff2.png,train/70b2b70135c1.png,1,1.994314
b8d3b9e20887,train/fd6c2726d04a.png,train/5cd7a754594c.png,1,1.83426
b8e2b133268a,train/149a5a6dbb89.png,train/43f964627275.png,0,1.275698
b8f1b6a6ecd0,train/e66d82298637.png,train/7fff443e15f1.png,1,1.897405
b91bc69273a5,train/473b5cbfdf65.png,train/a7f50e90c37e.png,1,1.823323
b9c6b7eaa4a8,train/4b89bd1f32a9.png,train/22550f68809e.png,0,1.498252
ba531449313e,train/1ebdde73f527.png,train/88069d9ddc98.png,0,1.447729
ba9070ec1293,train/90430fc36a56.png,train/d4f728ebadce.png,0,1.45744
baab76a35c5d,train/cd13b3b43791.png,train/f21c2b5f899b.png,0,1.577526
bb0a58ca4b31,train/530d8f9adfa3.png,train/adfe507a03a2.png,1,1.62089
bb2fb1b54ef2,train/73d1dd43ecb0.png,train/d9942dede297.png,1,1.768825
bbf76c247a84,train/be90fc9daa62.png,train/f8c1177f4eb7.png,0,1.281815
bc2ad4f1d87c,train/973ebb513beb.png,train/df34f7f109b9.png,0,1.332232
bc536a9014bf,train/d01b3e9b5fb3.png,train/e0ce33e4012d.png,0,1.810655
bcf6138f4d44,train/38af92a40aa6.png,train/dfd6f811eaa3.png,1,1.320331
bd165c263764,train/65aadc352e1f.png,train/7943073c25ca.png,0,2.010101
bd3bffb90ece,train/85386e86d833.png,train/5a97fabfe0f7.png,0,1.370075
bd596945bbec,train/df34f7f109b9.png,train/88652156e19f.png,0,1.67185
bd77fb52555b,train/2a38cfb3b567.png,train/45f321e57216.png,0,1.706465
be17c3c73c8c,train/49f4d5a32319.png,train/dde45aea6dde.png,1,1.338844
beda091f9758,train/f5199cb3318a.png,train/edbcff77a0f9.png,1,1.798344
bf81b2f854e5,train/544b4a59c1b6.png,train/5a97fabfe0f7.png,0,1.370075
bfa5b1ef2ff1,train/ffafd0305bbd.png,train/cfcd2a4c9a4c.png,0,1.375231
bfa76c7df7ff,train/f5e1c899b72b.png,train/e899214457ad.png,1,2.146356
c0194e2e45a4,train/55567c671198.png,train/eb53fc913764.png,0,1.432033
c028792a165c,train/e7ba6d790503.png,train/ee1312c816f0.png,1,2.012409
c0322e544de7,train/fbffc1e53fb1.png,train/ffafd0305bbd.png,1,1.659068
